,Test set mean_absolute_error,Training set mean_absolute_error,Training set size,Mean absolute error
53,21.117187304844773,4.574775474981375,75,21.117187304844773
54,16.028003654316482,4.713395950400036,75,16.028003654316482
55,21.861047541498554,4.35564442744097,75,21.861047541498554
56,22.269590717515392,3.8955902612218316,75,22.269590717515392
57,15.792688742487709,5.186225347097136,75,15.792688742487709
58,15.462820411198967,4.825263827704503,75,15.462820411198967
59,21.572466856874385,4.7369414730107255,75,21.572466856874385
60,21.157819206078063,4.454945368646548,75,21.157819206078063
61,15.266372594361558,4.874941917247436,75,15.266372594361558
62,18.851933081052866,4.746857896330707,75,18.851933081052866
63,22.634210779103803,4.65689098678034,75,22.634210779103803
64,16.85473356766277,4.82801064598241,75,16.85473356766277
65,13.9205280787536,4.571041027824267,75,13.9205280787536
66,17.12710363768699,4.493485145463926,75,17.12710363768699
67,19.13317536350673,4.343330727528561,75,19.13317536350673
68,15.596422585653537,4.9719889464366425,75,15.596422585653537
69,27.799433665131428,4.659834404867002,75,27.799433665131428
70,22.45775741259222,4.415973394655184,75,22.45775741259222
71,19.946914057360296,4.908032495139872,75,19.946914057360296
72,19.964635001947364,4.511535281558889,75,19.964635001947364
73,13.354097281277465,4.571100496407046,75,13.354097281277465
74,24.55928278037095,4.116312634766928,75,24.55928278037095
75,12.64791424305253,5.511194633071838,75,12.64791424305253
76,23.203819394160526,4.253428596851531,75,23.203819394160526
77,23.811548649488405,4.1212951720724895,75,23.811548649488405
78,12.00701358380232,4.957023966414701,75,12.00701358380232
79,19.125357747741393,4.732847955148784,75,19.125357747741393
80,19.91843654679996,4.876346859276123,75,19.91843654679996
81,10.361303346833422,5.02947873471781,75,10.361303346833422
82,18.38915113755359,5.103243677526866,75,18.38915113755359
83,22.766611674532086,4.327545700517306,75,22.766611674532086
84,18.98748881706014,4.435056968874616,75,18.98748881706014
85,21.792098052460524,4.173026403975284,75,21.792098052460524
86,15.001713025604866,5.01402768437512,75,15.001713025604866
87,18.70832517039234,4.653506353080192,75,18.70832517039234
88,17.975337830387325,4.797650249755794,75,17.975337830387325
89,25.22687000514542,3.9943558639659993,75,25.22687000514542
90,19.04790684307876,4.554971235745205,75,19.04790684307876
91,17.249192721426617,5.446451665321865,75,17.249192721426617
92,23.587021974551952,4.6274864097723105,75,23.587021974551952
93,20.58993204888285,4.190238404335369,75,20.58993204888285
94,20.342874119647096,4.287672768222131,75,20.342874119647096
95,16.558326909274204,4.779511199365856,75,16.558326909274204
96,19.569212384478366,4.930693326026638,75,19.569212384478366
97,19.413071377395024,4.3129949786601065,75,19.413071377395024
98,13.392307897696295,4.963802212037378,75,13.392307897696295
99,22.20135867006756,4.648658072846368,75,22.20135867006756
100,18.566674574969916,5.64705626022953,90,18.566674574969916
101,21.991857509900708,5.5057879539270935,90,21.991857509900708
102,18.935809391103497,4.848306388543485,90,18.935809391103497
103,17.89355756680724,5.100812773537987,90,17.89355756680724
104,19.835180592171263,4.961851912325423,90,19.835180592171263
105,15.10035863866859,5.268808362008332,90,15.10035863866859
106,19.864277198610754,4.976198547581584,90,19.864277198610754
107,8.715158440199202,4.3363804132466015,90,8.715158440199202
108,14.934543091713396,5.573933652047703,90,14.934543091713396
109,17.958990147804116,3.9549098218350305,90,17.958990147804116
110,17.25937242469265,4.9828660255409165,90,17.25937242469265
111,11.25468867696819,4.02078891540703,90,11.25468867696819
112,20.210450184651112,4.888435802256615,90,20.210450184651112
113,16.402186208093234,5.649767834139596,90,16.402186208093234
114,18.436555727748683,5.3395998958244695,90,18.436555727748683
115,15.777207709024022,5.226537056402524,90,15.777207709024022
116,13.211675861179218,3.963425931632027,90,13.211675861179218
117,16.856539890390202,5.439955581690367,90,16.856539890390202
118,18.092924455553856,5.454394871445848,90,18.092924455553856
119,22.331979727856773,5.0267173679747685,90,22.331979727856773
120,20.05274975739577,5.152373964268299,90,20.05274975739577
121,18.297593289847807,5.709518272578596,90,18.297593289847807
122,16.37373002916025,4.942060700180458,90,16.37373002916025
123,15.904834423291042,4.803000861412702,90,15.904834423291042
124,20.00663570812897,5.120075917405596,90,20.00663570812897
125,12.125305012393078,5.6492740895549876,90,12.125305012393078
126,17.90430718350619,5.348672097213559,90,17.90430718350619
127,21.11707756928271,5.203510547067768,90,21.11707756928271
128,9.27427186264114,4.109741543650475,90,9.27427186264114
129,20.555237092673984,5.120553147146537,90,20.555237092673984
130,15.976441877979832,5.414270107946422,90,15.976441877979832
131,10.23498542804704,4.028309007590946,90,10.23498542804704
132,18.55692350276136,5.453131029384897,90,18.55692350276136
133,18.749439691187856,5.228301351254923,90,18.749439691187856
134,19.684791738385208,5.204711399222424,90,19.684791738385208
135,22.035988157960507,4.911583662661476,90,22.035988157960507
136,14.022222010613701,5.749811374251156,90,14.022222010613701
137,14.41341344343812,5.641646085507292,90,14.41341344343812
138,19.18531767269428,5.6237236582507615,90,19.18531767269428
139,24.03179568460121,4.123306368039777,90,24.03179568460121
140,19.275941468814914,5.346378908385067,90,19.275941468814914
141,15.035754445018673,6.288972306673404,90,15.035754445018673
142,19.99638405301562,5.595928342681624,90,19.99638405301562
143,16.25969531989989,4.909871049078321,90,16.25969531989989
144,20.303321944454247,4.877507123120579,90,20.303321944454247
145,16.678337945312368,5.339576237166981,90,16.678337945312368
146,17.459399194060254,5.421994872300232,90,17.459399194060254
147,19.743248085363465,4.460870549144683,90,19.743248085363465
148,14.114130150611723,5.382018203048105,90,14.114130150611723
149,16.291971390995336,5.305551007344544,90,16.291971390995336
150,15.052681051400413,3.2817287845336316,105,15.052681051400413
151,15.418138551793183,3.329752400157758,105,15.418138551793183
152,16.247037053083687,2.3533203909076326,105,16.247037053083687
153,13.359066778080038,3.0356485772195994,105,13.359066778080038
154,15.889306692440123,2.972361442637956,105,15.889306692440123
155,13.718673262914196,2.8711841803281253,105,13.718673262914196
156,11.949678788708788,2.870403846052563,105,11.949678788708788
157,7.445014716577843,3.083552022661477,105,7.445014716577843
158,9.893561762705993,2.9858974416290716,105,9.893561762705993
159,16.52953038991153,2.9153547208946238,105,16.52953038991153
160,13.8269231996065,2.9069300343550912,105,13.8269231996065
161,9.30884446724264,2.919038351077082,105,9.30884446724264
162,17.563328814205846,2.6168085970537387,105,17.563328814205846
163,15.292231582885213,2.921909165023303,105,15.292231582885213
164,13.36758685652377,2.9875953304987504,105,13.36758685652377
165,11.882941695013187,3.161926931373527,105,11.882941695013187
166,12.964812214999311,2.85623836721752,105,12.964812214999311
167,12.605665251916653,3.2564401256326754,105,12.605665251916653
168,13.89631186903542,3.1055347642961864,105,13.89631186903542
169,17.401033401911835,2.571444801647682,105,17.401033401911835
170,12.520797839641492,2.9154657985300227,105,12.520797839641492
171,9.617120765286773,3.4246451891905334,105,9.617120765286773
172,16.53263345633439,2.7324034702997793,105,16.53263345633439
173,13.526715284727267,2.7918032137203865,105,13.526715284727267
174,15.857201577668762,2.904737877679676,105,15.857201577668762
175,12.054640337662654,3.207740768598154,105,12.054640337662654
176,10.744265426290116,2.9322580891615817,105,10.744265426290116
177,16.487918291738307,2.963000102166474,105,16.487918291738307
178,8.738864054740445,2.8751444911455657,105,8.738864054740445
179,17.603846821741133,3.0497672952507475,105,17.603846821741133
180,13.595541690609695,2.8734896938106664,105,13.595541690609695
181,10.055006513519897,2.8676570857587547,105,10.055006513519897
182,15.57649736042725,3.153863722135972,105,15.57649736042725
183,15.35587224788236,2.8927754043039284,105,15.35587224788236
184,16.490656101263887,2.9688747624932743,105,16.490656101263887
185,15.047051196422164,2.950765623157494,105,15.047051196422164
186,11.555634892814384,3.0972215328395216,105,11.555634892814384
187,11.812645830972013,3.4016704927985852,105,11.812645830972013
188,13.77770356930529,3.30688856899901,105,13.77770356930529
189,19.12667372407029,2.2937582627868585,105,19.12667372407029
190,14.775333502455052,3.2731745932659297,105,14.775333502455052
191,10.64259451356495,3.47651347402062,105,10.64259451356495
192,13.14634606241151,3.1202748240948424,105,13.14634606241151
193,14.820749482730228,2.6055041994351558,105,14.820749482730228
194,17.93118692827203,2.7714189517802272,105,17.93118692827203
195,10.151821927987235,2.8812125268064235,105,10.151821927987235
196,11.021280710098255,3.0113034210445946,105,11.021280710098255
197,15.720993286013746,2.596090644805716,105,15.720993286013746
198,11.13096950842412,3.016023325776544,105,11.13096950842412
199,12.903890828675676,2.8205776199191024,105,12.903890828675676
200,11.927786312677929,2.638678201317808,119,11.927786312677929
201,9.935469832695215,2.5685919043572585,119,9.935469832695215
202,16.74949546263662,1.842261909665574,119,16.74949546263662
203,10.817722137632611,2.3419818669504835,119,10.817722137632611
204,14.574434236519853,2.501516328394103,119,14.574434236519853
205,13.955007632322333,2.289387797156431,119,13.955007632322333
206,12.176556299865219,2.224080753289234,119,12.176556299865219
207,6.7710444424183045,2.5017974860311933,119,6.7710444424183045
208,10.990135877663038,2.39829355730961,119,10.990135877663038
209,15.418707506070369,2.2498671353509754,119,15.418707506070369
210,10.942354023654904,2.363739996769063,119,10.942354023654904
211,9.372290501561888,2.314228608881465,119,9.372290501561888
212,14.356086923521607,2.1360925428550037,119,14.356086923521607
213,16.29580325932684,2.323769151050844,119,16.29580325932684
214,9.297523434120892,2.4993490073749163,119,9.297523434120892
215,10.49817309501543,2.602347241135619,119,10.49817309501543
216,13.51849637425024,2.1991897983264552,119,13.51849637425024
217,9.984559400267752,2.568033190906798,119,9.984559400267752
218,12.26392551974853,2.397720888989218,119,12.26392551974853
219,16.603864041150832,1.9650832777363711,119,16.603864041150832
220,11.476877475202329,2.3704663975342104,119,11.476877475202329
221,9.37591099227578,2.658327823530596,119,9.37591099227578
222,15.495788505869807,2.1127935793784274,119,15.495788505869807
223,13.232877297012692,2.1670383298460725,119,13.232877297012692
224,11.873341710532399,2.3364589403709743,119,11.873341710532399
225,11.231820152244252,2.6163606895910188,119,11.231820152244252
226,11.41596710701996,2.394264199156347,119,11.41596710701996
227,13.320925130342403,2.3486541199691593,119,13.320925130342403
228,9.895438230137993,2.328281992499374,119,9.895438230137993
229,12.803146923873417,2.349773966733353,119,12.803146923873417
230,12.316556340149232,2.206875980833607,119,12.316556340149232
231,9.41411165422765,2.3718743871148584,119,9.41411165422765
232,13.723120655292504,2.5023770551661784,119,13.723120655292504
233,14.442578184064624,2.2602983047774767,119,14.442578184064624
234,9.904581253590816,2.296036958403888,119,9.904581253590816
235,12.873735810476406,2.495354150120669,119,12.873735810476406
236,7.619040516541678,2.4581137742707284,119,7.619040516541678
237,10.138222599012686,2.6800602545137875,119,10.138222599012686
238,11.942053663442142,2.563820104575585,119,11.942053663442142
239,19.86970807706462,1.6301850900276436,119,19.86970807706462
240,11.392422398853226,2.8509644192525165,119,11.392422398853226
241,10.011714170396397,2.750061210700932,119,10.011714170396397
242,11.18656443408888,2.541563450518174,119,11.18656443408888
243,13.84734882441193,2.0000820234364256,119,13.84734882441193
244,15.536161166843101,2.2779259662502875,119,15.536161166843101
245,10.318402487305438,2.283631410646564,119,10.318402487305438
246,11.164467404257064,2.4712713379993643,119,11.164467404257064
247,15.177510144589991,1.8568987366429544,119,15.177510144589991
248,12.68429498513968,2.352196602355928,119,12.68429498513968
249,10.202706882645657,2.3699861284284074,119,10.202706882645657
