,Test set mean_absolute_error,Training set mean_absolute_error,Training set size,Mean absolute error
107,12.047203793640524,0.21255505963336008,90,12.047203793640524
108,19.97093191825998,0.20298852511521734,90,19.97093191825998
109,18.31704078364522,0.22033279132106184,90,18.31704078364522
110,18.429979833434114,0.2209267524622817,90,18.429979833434114
111,14.00424719966971,0.22395874435007926,90,14.00424719966971
112,16.598166659517954,0.19128185801355074,90,16.598166659517954
113,14.473834906501411,0.21520249227534258,90,14.473834906501411
114,17.195283455058966,0.20981903628080686,90,17.195283455058966
115,12.350032580496634,0.23709309712514914,90,12.350032580496634
116,14.720821401261153,0.22516636400383183,90,14.720821401261153
117,15.98280696833197,0.22054281530841838,90,15.98280696833197
118,15.098026540002738,0.20945396809067346,90,15.098026540002738
119,18.35320482845304,0.21168741251094197,90,18.35320482845304
120,16.27769948033851,0.22181270745689763,90,16.27769948033851
121,12.06561789931463,0.22703328223896715,90,12.06561789931463
122,14.015627595540261,0.22077163311505113,90,14.015627595540261
123,20.175960974989735,0.21613667433694797,90,20.175960974989735
124,17.100287797032003,0.21295991857701,90,17.100287797032003
125,24.861407471966025,0.20561500371889868,90,24.861407471966025
126,14.567624771325901,0.20151777374432922,90,14.567624771325901
127,15.990582660923849,0.21695287801563906,90,15.990582660923849
128,20.453614409220485,0.20807810604201146,90,20.453614409220485
129,10.490120584740811,0.22593848537311562,90,10.490120584740811
130,16.215909722841452,0.22440697642794522,90,16.215909722841452
131,12.082017494954382,0.19503685114067326,90,12.082017494954382
132,15.518431262754032,0.2152062663434024,90,15.518431262754032
133,16.67382376013967,0.22011994784236127,90,16.67382376013967
134,25.36593767716323,0.20340013600988796,90,25.36593767716323
135,18.735512747456877,0.21380768290847588,90,18.735512747456877
136,14.385058326846531,0.20977557354743592,90,14.385058326846531
137,14.848112139828856,0.20916996100059757,90,14.848112139828856
138,10.385730923447365,0.21445359598652294,90,10.385730923447365
139,14.088852972845048,0.2216722101633098,90,14.088852972845048
140,15.773063874205272,0.22252952893266212,90,15.773063874205272
141,16.060355284619387,0.22689721907257265,90,16.060355284619387
142,16.637716666403715,0.2139733844957671,90,16.637716666403715
143,15.093255735669759,0.2167837677664465,90,15.093255735669759
144,16.006714746328193,0.20747231746202502,90,16.006714746328193
145,16.553154250335716,0.21143881640733705,90,16.553154250335716
146,10.96385272752925,0.2289859728256329,90,10.96385272752925
147,20.142605557424837,0.20753730799726175,90,20.142605557424837
148,14.84069633048269,0.21510855347713914,90,14.84069633048269
149,19.54845701416723,0.20717622703284885,90,19.54845701416723
150,12.867466365728111,0.21702267429667405,105,12.867466365728111
151,13.020324756279686,0.21511476346787697,105,13.020324756279686
152,15.15245013454693,0.2143674790735207,105,15.15245013454693
153,21.376235445624296,0.1933751218199546,105,21.376235445624296
154,9.88252226341848,0.22207317427120743,105,9.88252226341848
155,16.167014433522258,0.22003742383778244,105,16.167014433522258
156,12.528149591358108,0.22334617942219573,105,12.528149591358108
157,9.311600180522944,0.22252280406938327,105,9.311600180522944
158,14.353999156135009,0.20740759669337291,105,14.353999156135009
159,15.170284263610949,0.21908480734726296,105,15.170284263610949
160,14.885501530824921,0.22638038241647215,105,14.885501530824921
161,11.798101154461088,0.22241530747874413,105,11.798101154461088
162,15.97113531848514,0.19509726416349107,105,15.97113531848514
163,11.325698032793623,0.2195722123247309,105,11.325698032793623
164,12.989388346834973,0.2100347184618792,105,12.989388346834973
165,11.499624251970317,0.22981940614707674,105,11.499624251970317
166,10.998188356025402,0.22219330539925478,105,10.998188356025402
167,12.504199790169924,0.22211559758720403,105,12.504199790169924
168,13.48988049668449,0.2058407512830428,105,13.48988049668449
169,12.342705448666171,0.2200373642360787,105,12.342705448666171
170,15.566352443092267,0.22636249495120989,105,15.566352443092267
171,10.459929016656915,0.22112213684723991,105,10.459929016656915
172,11.496796385680694,0.218547909019648,105,11.496796385680694
173,13.630555414153589,0.22554509071377993,105,13.630555414153589
174,14.485588291705287,0.2111654788646515,105,14.485588291705287
175,19.943054174318547,0.2061178347773117,105,19.943054174318547
176,13.265336864724325,0.21446570085547018,105,13.265336864724325
177,12.049364285242596,0.21147140628172614,105,12.049364285242596
178,15.765429790698958,0.209410291937445,105,15.765429790698958
179,9.096401960072034,0.2212049913839537,105,9.096401960072034
180,10.219430208250557,0.2277840836418454,105,10.219430208250557
181,11.294564298026753,0.2009499875340422,105,11.294564298026753
182,13.02134896561988,0.22025039386162218,105,13.02134896561988
183,13.852645786956238,0.21722694256931374,105,13.852645786956238
184,19.561863982913348,0.21831348581936477,105,19.561863982913348
185,16.18152196040708,0.214710184260593,105,16.18152196040708
186,10.798514094867668,0.21118808587683127,105,10.798514094867668
187,14.742011097842935,0.21019229852847926,105,14.742011097842935
188,11.383266963589495,0.22244521945040066,105,11.383266963589495
189,12.621674267164376,0.21985508344091614,105,12.621674267164376
190,12.561734808103663,0.21773473021441828,105,12.561734808103663
191,12.888203798397724,0.22867711884552352,105,12.888203798397724
192,12.522493513676901,0.21507131952899325,105,12.522493513676901
193,13.878214652030936,0.20762849405065434,105,13.878214652030936
194,15.806605598525467,0.20679756923177775,105,15.806605598525467
195,13.713128173012262,0.21670459246650814,105,13.713128173012262
196,8.99617943124418,0.23052631402582954,105,8.99617943124418
197,12.667577599550652,0.20929720643652355,105,12.667577599550652
198,12.634195650568234,0.22405100680892373,105,12.634195650568234
199,14.598854644930823,0.21220547016860677,105,14.598854644930823
200,11.128938676305092,0.23608946888819868,119,11.128938676305092
201,10.831410520525,0.23777781278979526,119,10.831410520525
202,14.134127235717502,0.23941785003530447,119,14.134127235717502
203,21.087061122986427,0.21287691705265233,119,21.087061122986427
